year,month,date,band,T2m,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,T500
1979,5,1979-05-01,tropical,297.9434407205274,0.014431455204644651,35.188509089596394,0.592105865632703,45.334008965945955,387.7297253663715,452.68169646670657,237.065904201233,23.435584994871718,101310.7311194434,278.5313362460861,27.73749781316243,375.992268478386,452.6969908094345,4.675116126315826,4.1213755352621755,7.289076261020179,266.67172615792595
1979,6,1979-06-01,austral,252.36907032137054,0.0012774402393124595,3.396230972028834,0.29436147469892554,78.46903321000869,193.54611006469207,235.67023759780378,1.08793793259356,0.35352868786789965,98978.71642516347,1.7495066338735084,0.6241205496961025,154.00906454810294,235.52519788787635,0.019031955302234633,0.015063702904414623,4.297425601389106,235.74075950613016
1979,6,1979-06-01,boreal,276.4426369803074,0.004159575330234696,11.976953297341836,0.30763325642380795,76.16939820082503,290.96273062479577,332.23857763107986,250.48524762907604,101.04611219337427,101046.90819186466,359.5902012697993,137.84483772077164,245.13535739465533,332.2806875146318,5.245376329638015,4.172558748670129,37.09822129369468,249.78560550389267
1979,6,1979-06-01,global,289.0821758351844,0.010164495817067328,25.30587488280468,0.5379300826027789,58.92222371834415,347.35132879387027,404.7142223799157,186.76819694429383,25.231898477871624,101134.14148192841,237.84160346131242,32.63680605009128,321.46747862551825,404.7359466458418,3.7896574518880017,3.175761073898007,9.19429146752351,259.25962653447317
1979,6,1979-06-01,temperate_N,289.3172045719888,0.008139577616362595,21.31726569931195,0.4059121684738902,60.325086947944044,338.95973982911653,400.2614219993963,264.74757191140657,35.04263881949104,101510.4315330033,354.5606970684556,45.733177993761224,311.07103437810633,400.3335264122097,5.559049851793838,4.448712993003697,10.889337324121122,259.3711887150211
1979,6,1979-06-01,temperate_S,282.694120750833,0.006131038717655948,13.640605438605403,0.5825037494559351,77.09616558369999,319.0108922233413,367.0542296432533,48.51207142031622,4.490555551166854,100838.04096666754,79.80391157220444,8.68178596298254,270.8476269612797,367.06391778799383,0.9832847604580688,0.6995334190697824,4.417512205418207,249.89920258055267
1979,6,1979-06-01,tropical,297.76323446396873,0.014303713961490576,35.57715913741388,0.6315418758114291,47.02858191103542,388.13137864503204,451.5380206894527,224.5233026077138,22.522809882594043,101398.48683708654,267.7429531672328,26.990051943203564,375.42561963313864,451.56502304896844,4.467527693065708,3.894027145478154,7.299514061354674,266.92050521328605
1979,7,1979-07-01,austral,249.9345083958192,0.0011687126792167732,3.1328520832624105,0.3102172646440482,79.00648699809487,186.57571126989404,227.2340061740475,2.2787492984962574,1.0011312222270075,98534.09290156688,3.4660109585054943,1.5289786176599336,147.24879081082614,227.09263749154013,0.04020573555699868,0.032703493964414285,7.962207796071731,234.9632011557348
1979,7,1979-07-01,boreal,279.8376617139886,0.005019765401661982,15.938167347604184,0.31460334358588327,73.08695148422612,308.27345799666085,347.7642475489553,218.0394082685599,69.31143702946451,101097.8608857859,324.33477446521846,99.54335034514585,266.21672138678105,347.73878924989776,4.704636395598551,3.627379687104066,29.59491099195749,253.5115044741427
1979,7,1979-07-01,global,289.30226579510855,0.010288550389417134,25.860095927511885,0.5409363528135047,58.796066079715686,349.47691489508213,406.06013909974,184.44458289060594,22.84737753758864,101132.44583259626,236.3605800534636,29.849779070530715,323.68063545567816,406.0723307397655,3.7855027229539218,3.154989053297898,8.851735151631992,259.7160578591415
1979,7,1979-07-01,temperate_N,291.8836684092669,0.009625118087436192,25.72778837359771,0.4554525284717338,57.46753267479526,354.78144705087675,414.51893866282484,254.1623158119525,32.71861839092042,101398.33192584093,339.1992331839491,42.6400242360935,329.96091823754995,414.5787132593959,5.407844876287914,4.3313254196446795,10.4173779972562,262.2772205915287
1979,7,1979-07-01,temperate_S,281.90373697508886,0.00578935402172297,12.971724307347221,0.5738368535334025,78.87805616950469,316.2588704007086,363.20065049487977,53.398954086231726,4.790456590165544,100954.2578816399,89.31667273670338,9.378750988420565,266.2950289878874,363.20937331537505,1.1055120147560835,0.7784598883101913,4.600278621347131,249.03899516104298
1979,7,1979-07-01,tropical,297.4320810428925,0.014037940836323818,34.840261774252035,0.6197398740864739,47.50011733093701,386.27086633132,449.5192836895008,226.06029859319895,22.58797799358186,101445.12562860802,271.30560681713365,27.216139325009266,372.7597495974384,449.54053061243474,4.537723172506882,3.9357103380026426,7.226236144366643,266.7009007690032
1979,8,1979-08-01,austral,250.95339360529252,0.001194725195046309,2.962666984328673,0.30350688859345143,78.60398561059161,188.02844502041341,230.94658376223316,14.154501878414779,8.135909930629719,99284.69153191724,19.996718443826637,11.308767471934663,147.76962128801986,230.83317480565347,0.23984062787546792,0.2060844354894236,20.683828580469378,233.88017172973767
1979,8,1979-08-01,boreal,278.22175960846715,0.0048621406970091145,14.550218080417094,0.35153283648912736,78.29495377369155,304.8507594876652,340.0036177441374,140.51484468142436,40.645750011609465,101146.4349791394,227.6160492425176,62.54016959992958,257.289794939982,339.94263429653864,3.120425203346697,2.278839558991513,25.320608526906835,251.793206906196
1979,8,1979-08-01,global,289.2683724727142,0.010297002947984203,25.576283220033453,0.5267361736394192,58.65621972443637,349.27936473701664,406.0349176829283,185.03242010483604,21.281107472999274,101138.3953499017,238.10712536433144,28.047713766242335,322.9088827500221,406.04407993241017,3.8093248296096114,3.170610405360149,9.322675634362142,259.39014537908895
1979,8,1979-08-01,temperate_N,291.98450892177067,0.009734122586601848,25.23364618539717,0.410684922332197,52.95765400078141,352.3815337954678,415.5211222105582,228.2833825654642,29.00801873269028,101296.7660598693,296.59259128104026,37.26088283280926,329.55388426293007,415.56502452607896,4.663940588105845,3.8195815235687984,9.766747381012863,262.0262017005478
1979,8,1979-08-01,temperate_S,281.5071137289806,0.0056860969669419795,12.76160660953287,0.5543328150484109,79.56109970846964,315.12541126730076,361.7227702657636,78.80938591669593,6.626951289094598,101178.79833880746,132.13162871626582,12.45946001878171,264.3257923167532,361.73551139760536,1.7122829640535169,1.1994434541872134,4.985456719358254,248.78069462299123
1979,8,1979-08-01,tropical,297.54987834089735,0.014069855778193193,34.73543193231712,0.6108464689851332,47.97808838038007,387.4144119428418,450.17077911093315,235.9837597420508,22.973125286569584,101307.92086493585,285.18609256388226,28.03131215968631,373.1868605038103,450.1912898080877,4.815719044524325,4.153262179275551,7.152118911579809,266.60460902181273
1979,9,1979-09-01,austral,252.54815453352785,0.0012737661872773065,3.291460972108086,0.2897904991063957,77.65733404351047,191.47228711523226,235.6544899595753,61.30082452401213,40.18943561976124,98959.70222134795,80.8316716543456,51.05804693007785,153.0771080883307,235.5294896766582,1.0449776243857352,0.9244713754484741,39.69108001610818,235.55010685364007
1979,9,1979-09-01,boreal,273.24175254954145,0.0036431671297306664,10.274559204875638,0.35310882287656226,80.30830291193112,281.0416504982601,318.1042822230216,72.59679922836753,20.906861314880885,101143.07233351651,118.37624653170754,32.45128158193553,231.1973498482599,318.0809077877521,1.4722688183784627,1.0820945777692164,22.13833730891732,247.3730949139356
1979,9,1979-09-01,global,288.6664531604435,0.009998055479256505,24.655267280932954,0.524544104002569,58.08792314522701,345.1097452381571,402.79359428409816,189.3679753766524,22.178444782099284,101141.03128165744,242.6163124817846,28.75011440071467,318.9000294588733,402.8069514925031,3.8598856700729365,3.228119386876808,10.305623844521138,258.7169417206292
1979,9,1979-09-01,temperate_N,289.13110926385633,0.008330108268375264,20.80979920695558,0.43844162132811454,54.400633908303654,334.6444843330325,400.6517365522281,179.58513342641194,23.47239996115047,101479.07004048822,235.44204927263206,30.65844660384107,309.6668938741802,400.65579243731855,3.526494578547241,2.879121747406492,9.034811889261226,259.25319234508805
1979,9,1979-09-01,temperate_S,281.74633817644207,0.0057371086815597135,12.933562760881912,0.5212463836245209,78.41199169865602,315.1675275990004,361.7542124809339,124.14751405722066,10.333718015431502,100997.78939662038,201.7042548883012,17.61103803546729,265.6890424977847,361.76773188269306,2.785240490490871,1.9727853096543382,5.489048634605686,249.42591445982538
1979,9,1979-09-01,tropical,297.74340802713135,0.014114927698817132,34.96137073664982,0.610010968590803,46.60420001896732,388.20175508580326,451.3522783640309,248.5221996818964,23.80501632639885,101355.63464409538,297.42216277125215,28.686722730851603,374.64799695328406,451.39184357046037,5.049677986342283,4.390434406732857,7.115883679630856,266.3976464073847
1979,10,1979-10-01,austral,255.26636274049133,0.0014954055645725428,3.7091674279229405,0.289860097746899,74.29335848668852,200.01767892084243,245.5889683887655,157.65790244751824,105.99866540706027,98794.96051740756,197.7946523004039,126.42056467078311,160.5164838674629,245.5146173961965,2.7670399459926163,2.4648758142036447,54.859967797015294,236.53989845608328
1979,10,1979-10-01,boreal,264.6522412672954,0.0021959302711153923,6.326126389252831,0.28922810623296713,83.49805673689372,242.46432666168235,282.69813213406843,26.27109908067886,9.111379215544387,101347.59234262866,41.22248155369733,14.055124868519098,197.19780240602364,282.57324223803425,0.4652742869244569,0.36366326113457575,17.136614918645133,242.42857445200525
1979,10,1979-10-01,global,287.63161461007735,0.009678848227930411,23.62243864799762,0.5023398488163823,58.969900109969636,339.833607824896,397.7124444251067,194.20343631648882,25.482520158396596,101136.47192147368,248.52598283613617,32.27921304779715,313.26717170026365,397.7226509117335,3.958111192181106,3.313218728309234,11.033037907955206,258.10300203556466
1979,10,1979-10-01,temperate_N,284.4761669756404,0.006809508567417145,16.902358235665023,0.5122899609950395,61.177910934697366,315.1412793756242,377.0390367900369,123.06894101013481,18.06809625306443,101437.50115225812,166.92788807243448,24.394752014182654,284.0070144909874,377.0466678573077,2.3416253204920032,1.883052441254687,8.764567054713352,255.48926972892664
1979,10,1979-10-01,temperate_S,282.5050583457277,0.006074062089918502,14.16853129381387,0.484062932423772,77.40029182540891,319.2545957073063,364.6797330575667,178.67384604657275,14.348283916387576,101025.24686496491,281.001377602936,23.21745194009218,271.2273417149083,364.6934460505054,4.105178438359436,2.9543940998833964,6.029148644052299,251.16684560401572
1979,10,1979-10-01,tropical,297.8664905346944,0.01406973403507368,34.33966141167866,0.561020833790383,46.292332573574264,387.2328752972535,452.0804551008457,252.29598109419396,23.8010274492657,101346.48517309802,300.0454883658719,28.478264040551018,374.21884078859205,452.119056501203,5.102267853719915,4.457069077793529,7.132284568497796,266.4279784253122
1979,11,1979-11-01,austral,260.302582366491,0.0018756415150147474,4.435948349840659,0.25346298294134273,68.90035628071321,212.63913095637628,263.52411887342606,276.39841174973753,178.460579774756,99184.21345759148,333.4874180834256,203.69046744104955,174.84500655115426,263.4885294022735,5.0176508710781915,4.5235332816835525,59.052834213038196,238.6884017326583
1979,11,1979-11-01,boreal,257.7234293528985,0.0014948035969266284,4.568002977491601,0.2995820311273065,81.63856757715041,215.07088691742496,255.74414108157163,5.909499740997385,2.583374443268715,101064.5024530132,8.584633488824595,3.820253173655655,175.16656240723304,255.613507476771,0.09195244726077831,0.07619738545779743,10.43719470885615,238.09253883848496
1979,11,1979-11-01,global,286.44399915848857,0.009436065102009486,23.073899652586594,0.5131342403178091,58.55892042542034,334.1177160651402,391.9392144598375,199.48910124492525,29.712798681139404,101146.80785731766,253.83153088191958,36.524756978241584,307.8893340091242,391.9435894068779,4.061057160802393,3.409520522816897,11.244554016485928,257.44189381744604
1979,11,1979-11-01,temperate_N,278.6792684338128,0.005306411384223119,12.752153810347894,0.5068654144528509,66.48848169702097,291.72265711733957,349.7991137075284,80.84493827587123,15.912006363281174,101867.53630179203,112.00066069050774,21.39820477142318,255.49592033755448,349.81875495998537,1.4617492942232653,1.1673379285424723,10.352236602565172,251.84151449751798
1979,11,1979-11-01,temperate_S,283.56589920640573,0.006549165148861376,15.483248581316273,0.4484943413159282,75.29080100177697,323.30762755262236,369.8825696788023,229.94789154559422,17.456029451718052,100856.34522233925,348.813982440913,27.10787655252431,277.9803195649169,369.8951665747682,5.327953620648059,3.9259502696180197,6.274049502984417,252.1055200620073
1979,11,1979-11-01,tropical,297.46964257395337,0.014001603962913509,34.411297443234446,0.600681249205598,45.26738219247516,384.82351336526403,449.7710063745381,246.6462732258286,23.229471275432175,101258.66477123341,292.4363857007866,27.813876284235196,372.4211883371881,449.7897729700723,4.937032990423807,4.324011798228323,7.217180694916049,266.3816788944514
1979,12,1979-12-01,austral,264.4762339703067,0.0023471629395616575,5.763159937558751,0.20756589108835677,68.89230275837421,229.78896401770854,279.30982353112614,330.2798123485056,189.83685127370083,99676.2613729743,405.6881844662606,212.11865149343325,190.45414680960087,279.30153619394315,6.2250306161565945,5.531943729953395,50.12932171319195,241.9717152954124
1979,12,1979-12-01,boreal,253.17372199703726,0.0011039671334530184,3.57974037068164,0.24179853742502377,80.75326555589506,197.25944271332952,237.90581711040355,1.4291178684427812,0.7282145013042887,100792.58352085024,1.909470904776021,0.9962560872301699,161.63448137057438,237.6961125446497,0.02136392313787186,0.01852884396149721,6.474693982618275,236.02194692681584
1979,12,1979-12-01,global,285.9842641792181,0.009382587512363842,22.90822275105075,0.4954920918296525,58.83670260098942,332.11294925953797,389.62583548473845,202.04380442835745,29.81852765372041,101138.98772018378,256.41540391933125,36.3320797815163,306.3398380991541,389.6061992354921,4.122647011433039,3.465625595806686,10.606618061496194,257.28319288703415
1979,12,1979-12-01,temperate_N,275.8220115691355,0.004598119953357195,11.156238961485293,0.5170088946656172,70.66823338230311,282.1039331159594,336.575511372867,61.11577965554682,13.322928420172365,101660.70177858419,86.52554576340177,18.36064292694486,242.86074680928257,336.57321449667484,1.080823743469414,0.8554348480836782,11.35793101098111,249.43051070129977
1979,12,1979-12-01,temperate_S,285.07547915783704,0.007262549791326925,17.3572439594245,0.45239510806252015,71.97347232228447,329.504550032383,377.16070583326643,258.4196903839813,18.48917331827151,100750.01633889462,381.71320336669453,28.23319652221589,287.85762590882956,377.16539894700594,5.9765004877772485,4.481717373642107,6.266331396276356,254.20536625045176
1979,12,1979-12-01,tropical,297.09370686774963,0.013883054906326159,33.93751279654643,0.5741437565972747,45.62370023475119,382.1682440708462,447.59788872569493,242.09331863529363,22.756713428641067,101327.61755150801,286.3090741216878,27.39000819223482,370.071259377968,447.5865583895396,4.813794255532621,4.22281473960481,7.2754628221226065,266.02057262219023
1980,1,1980-01-01,austral,265.2569670186491,0.002501002951766182,6.403544857557247,0.21972778551912434,68.85663934288884,234.7798799161301,282.50665934970215,292.4079727708962,154.557243282271,99415.1706975718,367.1171843993942,171.86225744709958,195.07176971878755,282.51531307653636,5.55221087087025,4.8668596649719,44.24449595091689,243.3254453911939
1980,1,1980-01-01,boreal,251.93824595505805,0.0009727381262373672,3.4437110932947075,0.21305607435304927,79.69805573782759,191.65596939450288,232.61298249665077,3.491281058673054,2.055648657453618,101987.92758242282,4.5095069986655485,2.6521222933532664,159.0557696399538,232.39852777331834,0.04917298401506816,0.04426732124049846,10.17316951222556,236.76873557021864
1980,1,1980-01-01,global,285.59007397309955,0.009408369300643794,22.945641715773178,0.5131613996164671,58.87332811022427,330.713263295553,388.08401827097936,201.21791505278014,28.63616901509789,101149.01191281853,255.84760199012186,34.922175619288645,305.5202621236044,388.0445329393413,4.1339428769216715,3.4695410941077482,10.869278844097106,257.3563267635018
1980,1,1980-01-01,temperate_N,272.3846971171265,0.0039636144850980414,9.506564595533854,0.526932248532706,72.03332204264527,267.335811972343,322.0919811720936,71.36762512519577,18.71678726021553,101632.73922702644,100.15107360662871,24.737662908253508,228.4134420112424,322.0613944995067,1.256557777982643,1.0019099049478948,13.966487899279674,246.83379512094825
1980,1,1980-01-01,temperate_S,286.2860909200299,0.00795797001073183,19.646186242557402,0.47180556849374405,72.78718661733701,338.4685937959137,383.28597486521744,242.29775187302442,17.16376323928138,100790.66976946205,364.5676386656117,26.57493165277385,297.33361297856595,383.2839943398503,5.7804736504425716,4.277186606101046,5.982372454799572,256.19758153660416
1980,1,1980-01-01,tropical,297.1761090947097,0.013909241546175732,33.714597590018364,0.6007762253820625,45.05103112433477,381.56929951573017,447.83468943268394,247.26117349729898,23.379289271462223,101220.7209148712,291.1603261832295,27.933719122087183,369.9758036791426,447.79501017046243,4.927926540411262,4.335214635633637,7.242033222958347,266.1096308323407
1980,2,1980-02-01,austral,262.83101541991715,0.0022818035764194163,6.203643892383863,0.26501082280656024,70.17423651744612,229.4991560452107,274.6242941715425,188.46062358144425,93.20682913220189,99742.6965706259,245.90827776880548,105.7774310387571,189.90191202918348,274.6255324141269,3.466222554743603,2.9748306430173743,40.29356795560521,242.89082525448868
1980,2,1980-02-01,boreal,253.38875074411945,0.0010787884974508412,3.7529014642674037,0.21427107903537468,79.51191255378856,196.87299455447973,237.28514057848653,19.43113067706731,12.0187458140033,101419.37101373782,25.010623294830218,15.291565829882401,163.5039293879195,237.04046998004398,0.27721144662852004,0.24996188026128638,22.06279366727937,237.49229766937293
1980,2,1980-02-01,global,285.90636754637706,0.00953965072243029,23.23904897054909,0.5034780515416666,58.614469163864754,332.6302611633273,389.6502919470672,198.415187780863,27.0592134217567,101152.72402780644,253.09907536929057,33.660993611604034,307.21916717125845,389.604683032902,4.090703092504181,3.425947605528669,11.617638218360577,257.7199995026595
1980,2,1980-02-01,temperate_N,273.18582474463835,0.003973088830874042,9.386554693419091,0.48725513081447247,72.73856525621117,269.1001968807613,324.3950936189962,108.33285157743755,29.393900066600136,101537.58742710092,148.92513566098535,38.08624081453478,230.09727402605088,324.30889309881655,1.9666824771788571,1.5884127692885734,15.806789619224888,246.58043374827812
1980,2,1980-02-01,temperate_S,286.57200708865673,0.00813041565672418,19.98096261828772,0.4860235621575398,73.48998832488931,341.2365417393689,385.6239924262075,201.30613182770196,14.358729436482864,101000.26572416867,308.8021777468517,22.79111155004093,299.3505111921635,385.623928554504,4.8328210386847354,3.534017634165968,5.533950346798403,256.95406276930095
1980,2,1980-02-01,tropical,297.538365923245,0.014118835814781749,34.20503504400433,0.5846810817122533,43.879914942922944,383.7435479237042,449.6849765763432,254.6658549576188,24.12343038331346,101218.22346926614,301.4062761945862,28.961641162749345,372.10399371142165,449.65748635405896,5.171036192201479,4.525926850874232,7.185673627517962,266.6117498993054
