date,year,month,CRE_SW,CRE_LW,CRE_net
2016-07-01,2016,7,-40.891953499078625,23.35906805264301,-17.532885446435614
2016-08-01,2016,8,-40.8576734304591,22.920741729580527,-17.936931700878574
2016-09-01,2016,9,-43.05137797123217,24.513053964513688,-18.538324006718483
2016-10-01,2016,10,-43.86580648514996,25.19854194298449,-18.66726454216547
2016-11-01,2016,11,-45.266398071185534,24.73921952570703,-20.527178545478506
2016-12-01,2016,12,-46.8516033745785,24.65740743648928,-22.194195938089223
2017-01-01,2017,1,-44.941417661082454,23.633031735211375,-21.30838592587108
2017-02-01,2017,2,-43.74399318560944,23.589682799664104,-20.154310385945337
2017-03-01,2017,3,-40.2988919367732,23.815445915348732,-16.48344602142447
2017-04-01,2017,4,-37.8385290970873,23.429541442804293,-14.40898765428301
2017-05-01,2017,5,-39.00600434544893,24.350179718622144,-14.655824626826785
2017-06-01,2017,6,-40.50510952530064,23.93735559733534,-16.5677539279653
2017-07-01,2017,7,-40.68712243230277,23.221516290219654,-17.465606142083118
2017-08-01,2017,8,-42.48276674774627,24.12124941641531,-18.36151733133096
2017-09-01,2017,9,-44.07794294298105,24.827131420709122,-19.25081152227193
2017-10-01,2017,10,-44.74326330508805,25.02526237230444,-19.71800093278361
2017-11-01,2017,11,-46.55549211733691,25.27909489044623,-21.27639722689068
2017-12-01,2017,12,-48.553720602064516,24.782148972803384,-23.771571629261132
2018-01-01,2018,1,-46.43085232373437,23.69155235941895,-22.73929996431542
2018-02-01,2018,2,-46.562010903992416,24.660465178453876,-21.90154572553854
2018-03-01,2018,3,-41.287734514990774,23.678731574190977,-17.609002940799797
2018-04-01,2018,4,-38.21149715762414,23.38318329139588,-14.828313866228257
2018-05-01,2018,5,-38.17168808452041,23.691881202119987,-14.479806882400425
2018-06-01,2018,6,-40.726216508380986,23.745498663233263,-16.980717845147723
2018-07-01,2018,7,-40.951415836468726,23.29092358493631,-17.660492251532418
2018-08-01,2018,8,-42.58617961715328,23.891024188868357,-18.69515542828492
2018-09-01,2018,9,-42.135224116896865,24.02140244743333,-18.113821669463533
2018-10-01,2018,10,-43.93373321655761,24.776613759207464,-19.15711945735015
2018-11-01,2018,11,-45.343185316539575,24.882069462842594,-20.46111585369698
2018-12-01,2018,12,-46.21939807481931,24.143262596644604,-22.076135478174706
2019-01-01,2019,1,-47.16309329432332,24.012064635314005,-23.151028659009313
2019-02-01,2019,2,-43.73423101668192,23.29432166052686,-20.439909356155056
2019-03-01,2019,3,-40.546028460602656,23.580572091511044,-16.965456369091612
2019-04-01,2019,4,-39.412020494130985,24.003039945746707,-15.408980548384278
2019-05-01,2019,5,-39.409030915334824,24.037186374528687,-15.371844540806137
2019-06-01,2019,6,-41.01029598908292,23.831346281618323,-17.178949707464596
2019-07-01,2019,7,-40.91472679615674,23.066047592652467,-17.848679203504275
2019-08-01,2019,8,-40.989918599025714,23.165215942604334,-17.82470265642138
2019-09-01,2019,9,-41.43379958242102,23.57829249848578,-17.855507083935237
2019-10-01,2019,10,-41.62899180248536,24.212254335881937,-17.416737466603422
2019-11-01,2019,11,-44.023343551715385,24.566864158091562,-19.456479393623823
2019-12-01,2019,12,-46.281168174243874,24.36289400131176,-21.918274172932115
2020-01-01,2020,1,-47.488937544179606,24.717859936067725,-22.77107760811188
2020-02-01,2020,2,-45.70551627227434,24.17204194475397,-21.533474327520366
2020-03-01,2020,3,-42.57707168403576,24.361195007658807,-18.21587667637695
2020-04-01,2020,4,-39.03729518815078,23.89069502216887,-15.146600165981909
2020-05-01,2020,5,-39.210510962291835,23.99045377216089,-15.220057190130944
2020-06-01,2020,6,-41.126023472893365,23.940195193872057,-17.185828279021308
2020-07-01,2020,7,-41.60473606959579,23.40060249214929,-18.2041335774465
2020-08-01,2020,8,-41.75386921605161,23.18548362974377,-18.56838558630784
2020-09-01,2020,9,-42.828333947879344,24.27323870185012,-18.555095246029225
2020-10-01,2020,10,-44.818084862306364,25.077761699338907,-19.740323162967456
2020-11-01,2020,11,-46.53979642689052,25.523417371514654,-21.016379055375864
2020-12-01,2020,12,-48.67315540951171,25.051060708287196,-23.622094701224512
2021-01-01,2021,1,-47.69727820329035,23.98593488341203,-23.711343319878324
2021-02-01,2021,2,-44.74489668265778,23.51526149720894,-21.229635185448842
2021-03-01,2021,3,-41.18709220553626,23.915744852636863,-17.271347352899397
2021-04-01,2021,4,-38.67065462291268,23.639640289548197,-15.031014333364482
