date,year,month,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,CRE_SW,CRE_LW,CRE_net,co2_avg,co2_trend
1979-01-01,1979,1,-0.00792663164183055,0.09711403599104029,0.0001919946945766164,0.6942860872853551,0.007622155111549841,0.4626461141545035,0.4657146544282722,0.34840901495769394,3.0529888928885525,0.5996629040165151,-3.2791067036987025,0.24571766446342258,0.3797855603125398,1.6997743697664474,0.344597144608517,-0.0010328888963789772,0.03786827205346239,0.27000413714004584,2.587393884721171,-1.2378715856874012,1.3495222990337656,4.887476765923182,5.161433059738599
1979-02-01,1979,2,-0.29240538879997796,0.19284448067308624,0.00018399199277929106,0.4369557724750548,0.0060499012475355406,1.1059499355839915,0.11116829397356165,-0.6903423827895596,1.8943812925690815,0.979834754518748,2.260025431453039,0.4417713810448942,0.8883567478563226,0.6441079890321664,-0.6967000862553874,0.009476060439661316,0.03027122766409885,0.34249092614031573,1.36113190486175,-0.5392973985244423,0.8218345063373108,4.9701636330906425,5.178587554275019
1979-03-01,1979,3,-0.0827860316510094,0.18320331101531206,0.00011951826441402062,0.46566987115936276,0.006323092065242227,1.6065146989080743,0.7320714004251978,-0.06429541068037414,1.3022934729202718,0.9543927235285408,-1.2827165897751653,0.7534113065964366,1.1724734367395389,1.0153782432248333,-0.06341926355442662,0.01082902023222727,0.02158136801590508,0.3607217299949862,0.7669628795348356,-0.2824306956736906,0.4845321838611373,4.983468998356507,5.130828676313342
1979-04-01,1979,4,-0.11257032787914556,0.1699712836116648,8.175900103978988e-05,0.03131569790854183,0.0005140676168604828,1.0531356842701949,-0.6115127121492261,-0.4000244330332021,2.4945901510191417,1.620342729396077,-4.1313582723050155,1.0259732351951818,1.7584459153203278,0.025647768274710714,-0.4003323386974289,0.009899204564408577,0.03297478462566138,0.4966141400383516,1.606720101748259,-0.637468386088138,0.9692517156601239,4.865730333609008,5.018834234679595
1979-05-01,1979,5,0.032927685063901646,0.2830633145104178,0.00016253773870528892,0.3867761564830068,0.013906728173991665,1.4322430628499907,0.670797784728157,0.0787332419662532,1.6148203300136785,0.7964650556716727,-3.9625121631169553,0.776499828772939,0.6983126198373694,1.140366412237253,0.08486796404596242,0.008442851461021944,0.018856106090102312,0.14636261532927686,0.740168065406428,-0.46343390542943586,0.2767341599769897,4.641460246241849,4.6945637043407515
1979-06-01,1979,6,0.16130570763287588,0.40683581181892436,0.00019002077603856056,0.7353151442091612,0.012954205036810891,1.6709756771733981,1.306334833298593,0.7530464406706585,1.3383805177007202,0.6206147458364498,3.2548382641217533,0.6408079530747935,0.5673501146552079,1.8661487529958651,0.7547207404209288,0.013088748675083774,0.022750189577661527,0.09504754790476469,0.6443079334446868,-0.5581396199468518,0.0861683134978346,4.449466262345396,4.287888411643102
1979-07-01,1979,7,0.10387948579077944,0.39750552820881,0.0001169264316679832,0.4808301865838158,0.006285017956342301,1.609759324884652,0.8792447249151936,0.5917764036681756,1.2508104088331438,0.5141586797342593,-0.3304966000713401,0.7766776805158523,0.5330515774281712,1.3023391740464572,0.5924265425544537,0.015862289231386096,0.02210980033428788,0.04823536154069798,0.49302562601119493,-0.4224443102449633,0.07058131576622406,4.0762600047655155,3.7731923493894612
1979-08-01,1979,8,0.1833342816484157,0.2057100254186518,0.000128847921654371,0.3733601190139697,-0.0016851272022132685,1.7825956267436487,1.3463323971401802,1.1210538654432936,0.6654135729727497,0.21048019704301263,4.3261932019124005,0.777655858409322,0.40991391412322953,1.3264902117250346,1.118800435524581,0.013136080522273538,0.013798751947967917,-0.00918417493034258,0.08719143164365395,0.017588755496451558,0.1047801871401014,4.009797935762769,3.694389397117341
1979-09-01,1979,9,0.22776013563685193,0.1773905269727546,0.00012263952349124099,0.5172288458672718,0.002715432894924555,1.349202600081394,1.3013143124838833,1.2515121048574698,0.806456054376991,-0.047404367967113864,5.752884424501835,0.6048772675251415,-0.027493006421509147,1.8517273772202323,1.2475383462252165,0.0026099789757246666,0.007490483141163629,-0.061071704029919155,0.22149014839746717,-0.554386823368626,-0.33289667497116293,4.3684422497386635,4.119203466121846
1979-10-01,1979,10,0.22381974653051517,0.29089822589380665,0.00015779058660921156,0.5809050304619576,-0.008909503940194772,1.6029279985916132,1.5811521732120024,1.4573546154384043,1.1341267300920221,-0.5387596039649654,-1.9141342202672438,0.5160865421578918,-0.619669418548575,2.187868381293809,1.4565145277006069,-0.005116647373735957,0.007705538978532961,-0.14761885183955187,0.5371303733505157,-0.6075562958195997,-0.07042592246908808,4.208853013435338,4.10025208471918
