year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,CRE_SW,CRE_LW,CRE_net
1992,2,1992-02-01,285.8328798183935,257.2865277821804,0.0093550768722168,22.58027613923134,0.5148011493926334,57.91255428352831,330.32454089240804,389.2472929119183,196.6956364490881,25.97629908881715,101152.67532176172,247.0950878594905,31.89178058503772,305.60842677567024,389.2264313342772,3.9620706235706544,3.353067000879627,11.221580890506935,-44.48396991418181,24.695252539096714,-19.7887173750851
1992,3,1992-03-01,286.53080726921064,257.56142420781833,0.0095692087931167,23.29163383578811,0.4902719467194321,58.40418061569459,334.3556457000178,392.5288791798077,193.1842275337396,25.631163979903903,101151.61332592562,242.9014411283965,32.07712220772339,309.13157815662754,392.5117170177339,3.88376214390421,3.287164411831641,11.71537943523677,-43.27125536683741,25.20690538131646,-18.06434998552095
1992,4,1992-04-01,287.32469865066696,257.58207994248613,0.0096750547580052,23.681606540060265,0.5059355138006384,58.97585828126962,337.84116546722294,396.5007309888934,191.7017832826764,26.790156355117546,101145.37601631912,239.1037930896686,33.491037122531374,312.2496775364985,396.49621509563895,3.797569282742168,3.23885570320623,11.256768838735782,-40.701129039578404,25.58697203746999,-15.114157002108414
1992,5,1992-05-01,288.3171040116091,258.2305446169362,0.0098814290469046,24.44598508073777,0.5048316428492756,58.3789411598044,342.1657998904793,401.0559518773991,189.046164671544,26.740124336343435,101147.58506723486,235.2018462736401,33.72540157805043,316.9744594545775,401.0656455820668,3.728751497853432,3.182757232178676,10.078200284513317,-39.170404360389085,25.201034140569504,-13.96937021981958
1992,6,1992-06-01,289.0239382031447,258.92052670243703,0.0099833674279258,24.69546864615269,0.529240298107129,58.82516455711133,346.07784379425334,404.3380391631166,184.19561125479424,24.62770007135916,101133.77300535898,233.16870096613064,31.63254266456545,320.20224915717296,404.3496927785421,3.7079217562086,3.119744922295427,8.941919255068278,-41.96824711813011,25.887248252505856,-16.080998865624252
1992,7,1992-07-01,289.1420271753698,259.1524762956041,0.0100377889305423,24.96989160918262,0.5204885511335731,58.04878769020797,347.22229696549886,405.0993991640237,182.2641649847324,22.00802898048393,101132.21017910897,231.95568670882312,28.518803332015317,321.3845238050826,405.1102313270428,3.7019318235378074,3.1000719457408885,8.542743828538072,-43.18074737255935,25.84860532343538,-17.332142049123973
1992,8,1992-08-01,288.9839264173368,258.9193216178672,0.0100908444138065,25.07541387885792,0.5239812850380839,58.073660254340616,346.4709154643911,404.3751665482904,183.85101436195416,20.768874821520964,101137.20294045671,233.9616641653294,26.94347388370786,320.7644017549082,404.3798498117392,3.737827795227002,3.13329713402879,9.112318305435698,-43.93605074118835,25.711196972931702,-18.22485376825665
1992,9,1992-09-01,288.252804296142,258.2512182774706,0.009807346278647,23.985034791305583,0.5144653465448426,58.18339356737282,342.3908432562215,400.6840148267249,187.11310836486803,21.74739971276912,101143.66773737136,238.90738770472151,27.95723188300333,315.96176211892976,400.6904290449685,3.8066843450954506,3.189666175707349,10.125249862325614,-45.58444716961927,26.435495355535352,-19.148951814083915
1992,10,1992-10-01,287.28966090730825,257.661363360578,0.0094025512696533,22.69673854556381,0.5007158315145027,57.89897146751617,336.1590794932266,395.5427305013157,193.20471861990055,25.45368713081638,101139.80406168471,245.320155109881,31.764391130126157,310.11568426470706,395.55677694052326,3.9216571320350897,3.296665765345106,10.96343630547144,-45.80473249067066,26.05744166772712,-19.74729082294354
1992,11,1992-11-01,286.15305455926944,257.1964271499116,0.00917706262391,22.154541173321785,0.5017840795959553,59.53650585584695,331.8298048768444,390.14699866538905,195.75727688374468,28.73437838515227,101138.39587499018,250.71619626875804,35.4886262844014,305.1210242372105,390.1511554268829,4.037030859019781,3.3709937001562165,10.938694990780789,-48.20467148576424,26.712937401127704,-21.491734084636533
