year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO
1982,3,1982-03-01,286.05172371400744,257.46486617957714,0.009561398948242527,23.350509727222253,0.5159798820869972,60.08552990763111,334.2111644068307,390.3649802984048,194.500137205761,27.00589342737787,101159.8345195468,248.91579128336042,34.265728103671336,307.79820345346496,390.3458873222719,3.9959374713454405,3.3401630512084317,12.278531460913296
1982,4,1982-04-01,287.1550230124269,257.802226888698,0.009645050374061614,23.699914474410733,0.5073450864858733,59.646169374186805,338.15579372858946,395.5584607669672,192.55677974630467,27.317327012980883,101143.77784532392,243.69769361879588,34.923218433183926,311.7349929475436,395.55405340964626,3.872233577376929,3.2680097772849965,11.622338221874974
1982,5,1982-05-01,288.23100341539345,258.4272135655886,0.00986948364833134,24.316452039266675,0.5138674069945077,58.96987399128873,342.39924126030377,400.3989767777241,189.6183692360681,27.417397737441416,101124.66560463113,238.51875034700137,34.60337805423142,316.59963572081216,400.40311130109814,3.77054143808914,3.192816208596734,10.290744762227549
1982,6,1982-06-01,288.97074107995746,259.16993297979366,0.010043537807732183,24.94299484673674,0.5382112572300499,59.13682578744221,346.891097312674,403.997491871146,184.84427353921564,24.727909404322652,101101.18203612814,234.95004379988168,31.921583675032146,320.47901194544227,404.00542467515135,3.714917412548876,3.1202834204967798,9.008936403847976
1982,7,1982-07-01,289.30486834971373,259.4399244457632,0.010201462937091801,25.668331720715265,0.5430570802965914,58.340161299912076,348.51368338787944,405.6002242005041,182.76079522585403,22.424973110827125,101096.72798954562,232.63701989944784,29.11676016358476,323.03635689830134,405.60792826422926,3.693419710588526,3.0939274198013376,8.724986542626501
1982,8,1982-08-01,289.0800350943116,259.4201984232425,0.01022723546342976,25.69769021250686,0.5362262623048681,59.404759022531515,348.6974609004797,404.53860296749224,181.8590059019481,20.888208127487587,101111.44603766532,234.13540505454702,27.360063126262187,322.35673622952385,404.54228359131815,3.7195812686333136,3.093276458813164,9.194884833728631
1982,9,1982-09-01,288.47267429809,258.5367162558973,0.009909582667988137,24.34262878126093,0.513837132900564,58.43158763589055,344.1099643654611,401.58770925816646,186.8940080857622,21.762405405260548,101114.35525923848,238.85268347879148,28.14333033930257,317.6025191936643,401.5959237690045,3.7807349213399957,3.1683300148509517,10.142837970341454
1982,10,1982-10-01,287.3952758595149,257.5749767771639,0.009527861516280827,23.05491937350486,0.5165176245392769,58.58127459762966,337.45953347673884,396.2257170179073,193.67038431095733,25.4299633954821,101124.43357284779,244.86849074493855,31.94178974202981,311.2851312065383,396.2385070974457,3.884884529780502,3.2808848300497155,11.027888414875175
1982,11,1982-11-01,286.26482926656263,257.2909252415303,0.00935441733860138,22.79610471270892,0.516660234951701,59.35489405078,332.8129685900479,390.5705864575398,196.62057516214756,29.160935023734307,101130.17603680972,249.98082823379505,35.82768836143004,306.7772503467006,390.5782053118018,3.9939840853097497,3.3518751009512777,11.069021619931469
1982,12,1982-12-01,285.79670578862687,257.207990537752,0.009277272877029454,22.605225067378175,0.5178213184226512,59.067284745483384,330.7505387660891,388.5913636848426,199.95651743574186,29.621092302014116,101129.47727232077,252.98430901579576,35.91169350252139,305.03002060710963,388.5917207456558,4.063682328273695,3.4222133975554536,10.5560002727872
